title,start_time,end_time,description,exercise_title,superset_id,exercise_notes,set_index,set_type,weight_kg,reps,distance_km,duration_seconds,rpe
Piernas,,"20 may 2024, 20:26",,Sentadilla Hack (Máquina),,R10,3,normal,70.0,10.0,,,
Piernas,"20 may 2024, 18:56","20 may 2024, 20:26",,Press de Piernas,,R15x3 - R30x1,0,normal,,15.0,,,
Piernas,,"20 may 2024, 20:26",,Press de Piernas,,R15x3 - R30x1,1,normal,60.0,15.0,,,
Piernas,"20 may 2024, 18:56","20 may 2024, 20:26",,Press de Piernas,,R15x3 - R30x1,2,normal,,15.0,,,
Piernas,"20 may 2024, 18:56","20 may 2024, 20:26",,,,R15x3 - R30x1,3,normal,30.0,30.0,,,
,"18 may 2024, 19:09","18 may 2024, 20:01",,Levantamiento de Piernas en Barra,,,0,normal,,10.0,,,
,"18 may 2024, 19:09","18 may 2024, 20:01",,Levantamiento de Piernas en Barra,,,1,normal,,10.0,,,
,"18 may 2024, 19:09","18 may 2024, 20:01",,Levantamiento de Piernas en Barra,,,2,normal,,10.0,,,
,"18 may 2024, 19:09","18 may 2024, 20:01",,Levantamiento de Piernas en Barra,,,3,normal,,10.0,,,
Hombro,,"18 may 2024, 20:01",,Abdominal Corto con Cable,,R15,0,normal,43.0,15.0,,,
Hombro,"18 may 2024, 19:09","18 may 2024, 20:01",,Abdominal Corto con Cable,,R15,1,normal,,15.0,,,
Hombro,"18 may 2024, 19:09","18 may 2024, 20:01",,Abdominal Corto con Cable,,R15,2,normal,,15.0,,,
Hombro,"18 may 2024, 19:09","18 may 2024, 20:01",,,,R15,3,normal,43.0,15.0,,,
Hombro,,"18 may 2024, 20:01",,Elevacion Laterales (Mancuerna),,R15,0,normal,15.0,15.0,,,
,"18 may 2024, 19:09","18 may 2024, 20:01",,Elevacion Laterales (Mancuerna),,R15,1,normal,15.0,14.0,,,
Hombro,"18 may 2024, 19:09","18 may 2024, 20:01",,Elevacion Laterales (Mancuerna),,R15,2,normal,,12.0,,,
,"18 may 2024, 19:09","18 may 2024, 20:01",,Elevacion Laterales (Mancuerna),,R15,3,normal,15.0,12.0,,,
Hombro,"18 may 2024, 19:09","18 may 2024, 20:01",,Elevacion Laterales (Cable),,R12,0,normal,,12.0,,,
,"18 may 2024, 19:09","18 may 2024, 20:01",,Elevacion Laterales (Cable),,R12,1,normal,9.1,10.0,,,
Hombro,"18 may 2024, 19:09","18 may 2024, 20:01",,,,R12,2,normal,9.1,10.0,,,
Hombro,"18 may 2024, 19:09","18 may 2024, 20:01",,Elevacion Laterales (Cable),,R12,3,normal,,10.0,,,
Hombro,"18 may 2024, 19:09","18 may 2024, 20:01",,Tirón a la Cara,,R15,0,normal,,15.0,,,
,"18 may 2024, 19:09","18 may 2024, 20:01",,Tirón a la Cara,,R15,1,normal,39.0,14.0,,,
Hombro,,"18 may 2024, 20:01",,Tirón a la Cara,,R15,2,normal,39.0,11.0,,,
,"18 may 2024, 19:09","18 may 2024, 20:01",,Tirón a la Cara,,R15,3,normal,39.0,11.0,,,
Hombro,"18 may 2024, 19:09","18 may 2024, 20:01",,Vuelos Posteriores (Mancuerna),,R12,0,normal,,12.0,,,
Hombro,"18 may 2024, 19:09","18 may 2024, 20:01",,Vuelos Posteriores (Mancuerna),,R12,1,normal,12.5,,,,
Hombro,"18 may 2024, 19:09","18 may 2024, 20:01",,,,R12,2,normal,12.5,11.0,,,
Hombro,"18 may 2024, 19:09","18 may 2024, 20:01",,,,R12,3,normal,12.5,12.0,,,
Hombro,"18 may 2024, 19:09","18 may 2024, 20:01",,,,R8,0,normal,36.0,8.0,,,
Hombro,,"18 may 2024, 20:01",,Shoulder Press (Machine Plates),,R8,1,normal,36.0,8.0,,,
Hombro,"18 may 2024, 19:09","18 may 2024, 20:01",,Shoulder Press (Machine Plates),,R8,2,normal,36.0,,,,
Hombro,"18 may 2024, 19:09","18 may 2024, 20:01",,Shoulder Press (Machine Plates),,R8,3,normal,29.0,,,,
Espalda,,"17 may 2024, 18:23",,Press de Pantorrilla (Máquina),,R15,0,normal,250.0,15.0,,,
,"17 may 2024, 17:22","17 may 2024, 18:23",,Press de Pantorrilla (Máquina),,R15,1,normal,250.0,13.0,,,
Espalda,"17 may 2024, 17:22","17 may 2024, 18:23",,,,R15,2,normal,250.0,13.0,,,
Espalda,"17 may 2024, 17:22","17 may 2024, 18:23",,,,R15,3,normal,250.0,12.0,,,
Espalda,"17 may 2024, 17:22","17 may 2024, 18:23",,Elevación de Gemelos Sentado,,R15,0,normal,,15.0,,,
Espalda,"17 may 2024, 17:22","17 may 2024, 18:23",,Elevación de Gemelos Sentado,,R15,1,normal,55.0,,,,
Espalda,,"17 may 2024, 18:23",,Elevación de Gemelos Sentado,,R15,2,normal,55.0,12.0,,,
Espalda,"17 may 2024, 17:22","17 may 2024, 18:23",,,,R15,3,normal,55.0,12.0,,,
Espalda,"17 may 2024, 17:22","17 may 2024, 18:23",,,,R10,0,normal,66.0,10.0,,,
Espalda,"17 may 2024, 17:22","17 may 2024, 18:23",,Jalón al Pecho (Cable),,R10,1,normal,60.0,,,,
Espalda,"17 may 2024, 17:22","17 may 2024, 18:23",,,,R10,2,normal,60.0,8.0,,,
Espalda,"17 may 2024, 17:22","17 may 2024, 18:23",,,,R10,3,normal,60.0,7.0,,,
Espalda,,"17 may 2024, 18:23",,Remo Inclinado (Barra),,R20,0,normal,60.0,10.0,,,
Espalda,"17 may 2024, 17:22","17 may 2024, 18:23",,,,R20,1,normal,60.0,10.0,,,
Espalda,"17 may 2024, 17:22","17 may 2024, 18:23",,Remo Inclinado (Barra),,R20,2,normal,60.0,,,,
Espalda,,"17 may 2024, 18:23",,Remo Inclinado (Barra),,R20,3,normal,60.0,9.0,,,
Espalda,"17 may 2024, 17:22","17 may 2024, 18:23",,,,R10,0,normal,30.0,10.0,,,
Espalda,,"17 may 2024, 18:23",,Remo con Mancuerna,,R10,1,normal,30.0,10.0,,,
,"17 may 2024, 17:22","17 may 2024, 18:23",,Remo con Mancuerna,,R10,2,normal,30.0,10.0,,,
,"17 may 2024, 17:22","17 may 2024, 18:23",,Remo Sentado con Cable,,R10,0,normal,45.0,10.0,,,
Espalda,"17 may 2024, 17:22","17 may 2024, 18:23",,Remo Sentado con Cable,,R10,1,normal,,10.0,,,
,"17 may 2024, 17:22","17 may 2024, 18:23",,Remo Sentado con Cable,,R10,2,normal,45.0,9.0,,,
,"17 may 2024, 17:22","17 may 2024, 18:23",,Remo Sentado con Cable,,R10,3,normal,45.0,9.0,,,
Espalda,"17 may 2024, 17:22","17 may 2024, 18:23",,,,R12,0,normal,18.0,12.0,,,
Espalda,"17 may 2024, 17:22","17 may 2024, 18:23",,Straight Arm Lat Pulldown (Cable),,R12,1,normal,,9.0,,,
Espalda,,"17 may 2024, 18:23",,Straight Arm Lat Pulldown (Cable),,R12,2,normal,18.0,9.0,,,
Pectoral,"16 may 2024, 18:48","16 may 2024, 19:45",,Levantamiento de Piernas en Barra,,,0,normal,,10.0,,,
Pectoral,"16 may 2024, 18:48","16 may 2024, 19:45",,Levantamiento de Piernas en Barra,,,1,normal,,,,,
Pectoral,"16 may 2024, 18:48","16 may 2024, 19:45",,,,,2,normal,,10.0,,,
Pectoral,,"16 may 2024, 19:45",,Levantamiento de Piernas en Barra,,,3,normal,,10.0,,,
Pectoral,"16 may 2024, 18:48","16 may 2024, 19:45",,Abdominal Corto con Cable,,R15,0,normal,,15.0,,,
Pectoral,"16 may 2024, 18:48","16 may 2024, 19:45",,Abdominal Corto con Cable,,R15,1,normal,36.0,,,,
,"16 may 2024, 18:48","16 may 2024, 19:45",,Abdominal Corto con Cable,,R15,2,normal,36.0,14.0,,,
,"16 may 2024, 18:48","16 may 2024, 19:45",,Abdominal Corto con Cable,,R15,3,normal,36.0,12.0,,,
Pectoral,,"16 may 2024, 19:45",,Aperturas (Máquina),,R12,0,normal,40.0,12.0,,,
Pectoral,,"16 may 2024, 19:45",,Aperturas (Máquina),,R12,1,normal,40.0,12.0,,,
Pectoral,"16 may 2024, 18:48","16 may 2024, 19:45",,Aperturas (Máquina),,R12,2,normal,40.0,,,,
Pectoral,"16 may 2024, 18:48","16 may 2024, 19:45",,,,R12,3,normal,40.0,7.0,,,
Pectoral,"16 may 2024, 18:48","16 may 2024, 19:45",,Press de Banca Inclinado (Mancuerna),,R100,0,normal,,10.0,,,
Pectoral,,"16 may 2024, 19:45",,Press de Banca Inclinado (Mancuerna),,R100,1,normal,17.5,10.0,,,
Pectoral,,"16 may 2024, 19:45",,Press de Banca Inclinado (Mancuerna),,R100,2,normal,17.5,8.0,,,
Pectoral,"16 may 2024, 18:48","16 may 2024, 19:45",,Press de Banca Inclinado (Mancuerna),,R100,3,normal,,9.0,,,
Pectoral,"16 may 2024, 18:48","16 may 2024, 19:45",,Press de Pecho (Máquina),,R10,0,normal,,10.0,,,
Pectoral,"16 may 2024, 18:48","16 may 2024, 19:45",,,,R10,1,normal,40.0,10.0,,,
Pectoral,"16 may 2024, 18:48","16 may 2024, 19:45",,Press de Pecho (Máquina),,R10,2,normal,40.0,,,,
Pectoral,"16 may 2024, 18:48","16 may 2024, 19:45",,Press de Pecho (Máquina),,R10,3,normal,,8.0,,,
Pectoral,"16 may 2024, 18:48","16 may 2024, 19:45",,Press de Banca Inclinado (Barra),,R10,0,normal,40.0,,,,
Pectoral,"16 may 2024, 18:48","16 may 2024, 19:45",,,,R10,1,normal,40.0,6.0,,,
Pectoral,"16 may 2024, 18:48","16 may 2024, 19:45",,Press de Banca Inclinado (Barra),,R10,2,normal,,6.0,,,
Pectoral,"16 may 2024, 18:48","16 may 2024, 19:45",,Cables Cruzados,,Dropsets - R100,0,normal,,10.0,,,
Pectoral,,"16 may 2024, 19:45",,Cables Cruzados,,Dropsets - R100,1,normal,18.0,10.0,,,
Pectoral,"16 may 2024, 18:48","16 may 2024, 19:45",,Cables Cruzados,,Dropsets - R100,2,normal,,10.0,,,
,"16 may 2024, 18:48","16 may 2024, 19:45",,Cables Cruzados,,Dropsets - R100,3,normal,14.0,10.0,,,
Brazos,"15 may 2024, 17:55","15 may 2024, 19:09",,Levantamiento de Piernas en Barra,,,0,normal,,,,,
Brazos,"15 may 2024, 17:55","15 may 2024, 19:09",,Levantamiento de Piernas en Barra,,,1,normal,,10.0,,,
,"15 may 2024, 17:55","15 may 2024, 19:09",,Levantamiento de Piernas en Barra,,,2,normal,,9.0,,,
Brazos,"15 may 2024, 17:55","15 may 2024, 19:09",,Levantamiento de Piernas en Barra,,,3,normal,,,,,
Brazos,"15 may 2024, 17:55","15 may 2024, 19:09",,Abdominal Corto en Banco Inclinado,,,0,normal,,,,,
Brazos,,"15 may 2024, 19:09",,Abdominal Corto en Banco Inclinado,,,1,normal,,15.0,,,
Brazos,,"15 may 2024, 19:09",,Abdominal Corto en Banco Inclinado,,,2,normal,,15.0,,,
Brazos,,"15 may 2024, 19:09",,Triceps Rope Pushdown,,R12,0,normal,23.0,12.0,,,
Brazos,,"15 may 2024, 19:09",,Triceps Rope Pushdown,,R12,1,normal,23.0,12.0,,,
,"15 may 2024, 17:55","15 may 2024, 19:09",,Triceps Rope Pushdown,,R12,2,normal,23.0,12.0,,,
Brazos,"15 may 2024, 17:55","15 may 2024, 19:09",,Triceps Rope Pushdown,,R12,3,normal,23.0,,,,
Brazos,"15 may 2024, 17:55","15 may 2024, 19:09",,Extensión de Tríceps (Mancuerna),,R15,0,normal,,15.0,,,
Brazos,"15 may 2024, 17:55","15 may 2024, 19:09",,Extensión de Tríceps (Mancuerna),,R15,1,normal,,15.0,,,
,"15 may 2024, 17:55","15 may 2024, 19:09",,Extensión de Tríceps (Mancuerna),,R15,2,normal,22.5,15.0,,,
Brazos,"15 may 2024, 17:55","15 may 2024, 19:09",,Extensión de Tríceps (Mancuerna),,R15,3,normal,,9.0,,,
Brazos,,"15 may 2024, 19:09",,Press Francés (Mancuerna),,R12,0,normal,12.5,10.0,,,
,"15 may 2024, 17:55","15 may 2024, 19:09",,Press Francés (Mancuerna),,R12,1,normal,12.5,10.0,,,
Brazos,"15 may 2024, 17:55","15 may 2024, 19:09",,,,R12,2,normal,12.5,10.0,,,
,"15 may 2024, 17:55","15 may 2024, 19:09",,Press Francés (Mancuerna),,R12,3,normal,12.57,9.0,,,
,"15 may 2024, 17:55","15 may 2024, 19:09",,Tríceps con Polea,,R8,0,normal,23.0,7.0,,,
Brazos,,"15 may 2024, 19:09",,Tríceps con Polea,,R8,1,normal,23.0,8.0,,,
Brazos,"15 may 2024, 17:55","15 may 2024, 19:09",,,,R8,2,normal,25.5,8.0,,,
Brazos,"15 may 2024, 17:55","15 may 2024, 19:09",,Curl Martillo (Mancuerna),,R10,0,normal,17.5,,,,
Brazos,"15 may 2024, 17:55","15 may 2024, 19:09",,Curl Martillo (Mancuerna),,R10,1,normal,,10.0,,,
Brazos,"15 may 2024, 17:55","15 may 2024, 19:09",,Curl Martillo (Mancuerna),,R10,2,normal,,9.0,,,
Brazos,,"15 may 2024, 19:09",,Curl Martillo (Mancuerna),,R10,3,normal,17.5,8.0,,,
Brazos,"15 may 2024, 17:55","15 may 2024, 19:09",,Curl Bayesian,,R12,0,normal,5.0,,,,
Brazos,"15 may 2024, 17:55","15 may 2024, 19:09",,Curl Bayesian,,R12,1,normal,5.0,,,,
,"15 may 2024, 17:55","15 may 2024, 19:09",,Curl Bayesian,,R12,2,normal,5.0,12.0,,,
,"15 may 2024, 17:55","15 may 2024, 19:09",,Curl Bayesian,,R12,3,normal,5.0,12.0,,,
Brazos,"15 may 2024, 17:55","15 may 2024, 19:09",,,,R10,0,normal,25.0,10.0,,,
Brazos,"15 may 2024, 17:55","15 may 2024, 19:09",,Preacher Curl (Dumbbell),,R10,1,normal,25.0,,,,
Brazos,,"15 may 2024, 19:09",,Preacher Curl (Dumbbell),,R10,2,normal,25.0,8.0,,,
Brazos,,"15 may 2024, 19:09",,Preacher Curl (Dumbbell),,R10,3,normal,25.0,6.0,,,
Brazos,"15 may 2024, 17:55","15 may 2024, 19:09",,Curl Invertido (Barra),,R15 - Normal,0,normal,,15.0,,,
Brazos,"15 may 2024, 17:55","15 may 2024, 19:09",,Curl Invertido (Barra),,R15 - Normal,1,normal,,14.0,,,
Brazos,"15 may 2024, 17:55","15 may 2024, 19:09",,Curl Invertido (Barra),,R15 - Normal,2,normal,15.0,,,,
,"15 may 2024, 17:55","15 may 2024, 19:09",,Curl Invertido (Barra),,R15 - Normal,3,normal,15.0,13.0,,,
Piernas,"14 may 2024, 18:58","14 may 2024, 20:31",,Press de Pantorrilla (Máquina),,R15 Up,0,normal,,15.0,,,
Piernas,,"14 may 2024, 20:31",,Press de Pantorrilla (Máquina),,R15 Up,1,normal,210.0,15.0,,,
Piernas,,"14 may 2024, 20:31",,Press de Pantorrilla (Máquina),,R15 Up,2,normal,210.0,15.0,,,
Piernas,"14 may 2024, 18:58","14 may 2024, 20:31",,,,R15 Up,3,normal,210.0,15.0,,,
Piernas,"14 may 2024, 18:58","14 may 2024, 20:31",,Elevación de Gemelos Sentado,,R15,0,normal,,15.0,,,
,"14 may 2024, 18:58","14 may 2024, 20:31",,Elevación de Gemelos Sentado,,R15,1,normal,50.0,13.0,,,
Piernas,"14 may 2024, 18:58","14 may 2024, 20:31",,Elevación de Gemelos Sentado,,R15,2,normal,50.0,,,,
Piernas,,"14 may 2024, 20:31",,Elevación de Gemelos Sentado,,R15,3,normal,50.0,12.0,,,
Piernas,"14 may 2024, 18:58","14 may 2024, 20:31",,Aducción de Caderas,,R15 - Dropset,0,normal,,15.0,,,
,"14 may 2024, 18:58","14 may 2024, 20:31",,Aducción de Caderas,,R15 - Dropset,1,normal,41.0,15.0,,,
Piernas,"14 may 2024, 18:58","14 may 2024, 20:31",,Aducción de Caderas,,R15 - Dropset,2,normal,41.0,,,,
Piernas,"14 may 2024, 18:58","14 may 2024, 20:31",,Aducción de Caderas,,R15 - Dropset,3,normal,41.0,,,,
Piernas,"14 may 2024, 18:58","14 may 2024, 20:31",,Aducción de Caderas,,R15 - Dropset,4,normal,,15.0,,,
Piernas,"14 may 2024, 18:58","14 may 2024, 20:31",,Peso Muerto Piernas Estiradas,,R8,0,normal,80.0,,,,
Piernas,"14 may 2024, 18:58","14 may 2024, 20:31",,,,R8,1,normal,80.0,7.0,,,
Piernas,"14 may 2024, 18:58","14 may 2024, 20:31",,Peso Muerto Piernas Estiradas,,R8,2,normal,,7.0,,,
,"14 may 2024, 18:58","14 may 2024, 20:31",,Curl de Pierna Sentado,,R12 - Dropset,0,normal,36.0,12.0,,,
Piernas,"14 may 2024, 18:58","14 may 2024, 20:31",,Curl de Pierna Sentado,,R12 - Dropset,1,normal,36.0,,,,
Piernas,"14 may 2024, 18:58","14 may 2024, 20:31",,Curl de Pierna Sentado,,R12 - Dropset,2,normal,36.0,,,,
Piernas,,"14 may 2024, 20:31",,Curl de Pierna Sentado,,R12 - Dropset,3,normal,36.0,11.0,,,
Piernas,"14 may 2024, 18:58","14 may 2024, 20:31",,Curl de Pierna Sentado,,R12 - Dropset,4,normal,,11.0,,,
,"14 may 2024, 18:58","14 may 2024, 20:31",,Extensión de Pierna,,R15- Dropset,0,normal,43.0,15.0,,,
Piernas,"14 may 2024, 18:58","14 may 2024, 20:31",,Extensión de Pierna,,R15- Dropset,1,normal,,12.0,,,
Piernas,"14 may 2024, 18:58","14 may 2024, 20:31",,Extensión de Pierna,,R15- Dropset,2,normal,23.0,,,,
Piernas,"14 may 2024, 18:58","14 may 2024, 20:31",,,,R15- Dropset,3,normal,43.0,12.0,,,
Piernas,"14 may 2024, 18:58","14 may 2024, 20:31",,Extensión de Pierna,,R15- Dropset,4,normal,,12.0,,,
,"14 may 2024, 18:58","14 may 2024, 20:31",,Extensión de Pierna,,R15- Dropset,5,normal,43.0,9.0,,,
,"14 may 2024, 18:58","14 may 2024, 20:31",,Extensión de Pierna,,R15- Dropset,6,normal,23.0,9.0,,,
Piernas,"14 may 2024, 18:58","14 may 2024, 20:31",,Sentadilla Hack (Máquina),,R10,0,normal,,10.0,,,
Piernas,,"14 may 2024, 20:31",,Sentadilla Hack (Máquina),,R10,1,normal,70.0,10.0,,,
Piernas,"14 may 2024, 18:58","14 may 2024, 20:31",,,,R10,2,normal,70.0,10.0,,,
Piernas,"14 may 2024, 18:58","14 may 2024, 20:31",,,,R10,3,normal,70.0,10.0,,,
,"14 may 2024, 18:58","14 may 2024, 20:31",,Press de Piernas,,R15x3 - R30x1,0,normal,50.0,15.0,,,
Piernas,,"14 may 2024, 20:31",,Press de Piernas,,R15x3 - R30x1,1,normal,50.0,15.0,,,
Piernas,"14 may 2024, 18:58","14 may 2024, 20:31",,,,R15x3 - R30x1,2,normal,50.0,15.0,,,
Piernas,"14 may 2024, 18:58","14 may 2024, 20:31",,Press de Piernas,,R15x3 - R30x1,3,normal,25.0,,,,
Hombro,"12 may 2024, 10:39","12 may 2024, 11:31",,Levantamiento de Piernas en Barra,,,0,normal,,10.0,,,
Hombro,"12 may 2024, 10:39","12 may 2024, 11:31",,Levantamiento de Piernas en Barra,,,1,normal,,9.0,,,
,"12 may 2024, 10:39","12 may 2024, 11:31",,Levantamiento de Piernas en Barra,,,2,normal,,7.0,,,
Hombro,,"12 may 2024, 11:31",,Levantamiento de Piernas en Barra,,,3,normal,,5.0,,,
Hombro,,"12 may 2024, 11:31",,Abdominal Corto con Cable,,R15,0,normal,35.0,15.0,,,
Hombro,"12 may 2024, 10:39","12 may 2024, 11:31",,,,R15,1,normal,35.0,15.0,,,
Hombro,"12 may 2024, 10:39","12 may 2024, 11:31",,,,R15,2,normal,35.0,11.0,,,
Hombro,,"12 may 2024, 11:31",,Abdominal Corto con Cable,,R15,3,normal,35.0,10.0,,,
Hombro,"12 may 2024, 10:39","12 may 2024, 11:31",,Elevacion Laterales (Mancuerna),,R15,0,normal,,15.0,,,
Hombro,"12 may 2024, 10:39","12 may 2024, 11:31",,,,R15,1,normal,15.0,13.0,,,
Hombro,"12 may 2024, 10:39","12 may 2024, 11:31",,Elevacion Laterales (Mancuerna),,R15,2,normal,,11.0,,,
Hombro,"12 may 2024, 10:39","12 may 2024, 11:31",,,,R15,3,normal,15.0,10.0,,,
Hombro,"12 may 2024, 10:39","12 may 2024, 11:31",,,,R12,0,normal,9.1,10.0,,,
Hombro,"12 may 2024, 10:39","12 may 2024, 11:31",,,,R12,1,normal,9.1,9.0,,,
Hombro,"12 may 2024, 10:39","12 may 2024, 11:31",,Elevacion Laterales (Cable),,R12,2,normal,9.1,,,,
Hombro,"12 may 2024, 10:39","12 may 2024, 11:31",,,,R12,3,normal,9.1,8.0,,,
Hombro,"12 may 2024, 10:39","12 may 2024, 11:31",,,,R15,0,normal,32.0,15.0,,,
Hombro,"12 may 2024, 10:39","12 may 2024, 11:31",,Tirón a la Cara,,R15,1,normal,32.0,,,,
Hombro,"12 may 2024, 10:39","12 may 2024, 11:31",,Tirón a la Cara,,R15,2,normal,,15.0,,,
Hombro,"12 may 2024, 10:39","12 may 2024, 11:31",,Tirón a la Cara,,R15,3,normal,,15.0,,,
Hombro,"12 may 2024, 10:39","12 may 2024, 11:31",,Vuelos Posteriores (Mancuerna),,R12,0,normal,12.5,,,,
Hombro,"12 may 2024, 10:39","12 may 2024, 11:31",,,,R12,1,normal,12.5,11.0,,,
Hombro,"12 may 2024, 10:39","12 may 2024, 11:31",,,,R12,2,normal,12.5,11.0,,,
Hombro,"12 may 2024, 10:39","12 may 2024, 11:31",,,,R12,3,normal,12.5,11.0,,,
Hombro,,"12 may 2024, 11:31",,Shoulder Press (Machine Plates),,R8,0,normal,36.0,8.0,,,
Hombro,"12 may 2024, 10:39","12 may 2024, 11:31",,Shoulder Press (Machine Plates),,R8,1,normal,,8.0,,,
,"12 may 2024, 10:39","12 may 2024, 11:31",,Shoulder Press (Machine Plates),,R8,2,normal,36.0,5.0,,,
Hombro,,"12 may 2024, 11:31",,Shoulder Press (Machine Plates),,R8,3,normal,29.0,6.0,,,
,"9 may 2024, 05:33","9 may 2024, 06:35",,Press de Pantorrilla (Máquina),,R15,0,normal,230.0,15.0,,,
Espalda,"9 may 2024, 05:33","9 may 2024, 06:35",,Press de Pantorrilla (Máquina),,R15,1,normal,230.0,,,,
,"9 may 2024, 05:33","9 may 2024, 06:35",,Press de Pantorrilla (Máquina),,R15,2,normal,230.0,15.0,,,
,"9 may 2024, 05:33","9 may 2024, 06:35",,Press de Pantorrilla (Máquina),,R15,3,normal,,15.0,,,
Espalda,"9 may 2024, 05:33","9 may 2024, 06:35",,Elevación de Gemelos Sentado,,R15,0,normal,,15.0,,,
Espalda,"9 may 2024, 05:33","9 may 2024, 06:35",,Elevación de Gemelos Sentado,,R15,1,normal,,15.0,,,
,"9 may 2024, 05:33","9 may 2024, 06:35",,Elevación de Gemelos Sentado,,R15,2,normal,50.0,15.0,,,
Espalda,"9 may 2024, 05:33","9 may 2024, 06:35",,Elevación de Gemelos Sentado,,R15,3,normal,,15.0,,,
Espalda,,"9 may 2024, 06:35",,Jalón al Pecho (Cable),,R10,0,normal,60.0,10.0,,,
Espalda,"9 may 2024, 05:33","9 may 2024, 06:35",,,,R10,1,normal,60.0,10.0,,,
Espalda,"9 may 2024, 05:33","9 may 2024, 06:35",,Jalón al Pecho (Cable),,R10,2,normal,,10.0,,,
Espalda,,"9 may 2024, 06:35",,Jalón al Pecho (Cable),,R10,3,normal,60.0,10.0,,,
Espalda,"9 may 2024, 05:33","9 may 2024, 06:35",,Remo Inclinado (Barra),,R10,0,normal,60.0,,,,
Espalda,"9 may 2024, 05:33","9 may 2024, 06:35",,,,R10,1,normal,60.0,10.0,,,
Espalda,,"9 may 2024, 06:35",,Remo Inclinado (Barra),,R10,2,normal,60.0,10.0,,,
Espalda,"9 may 2024, 05:33","9 may 2024, 06:35",,Remo Inclinado (Barra),,R10,3,normal,,9.0,,,
,"9 may 2024, 05:33","9 may 2024, 06:35",,Remo con Mancuerna,,R10,0,normal,30.0,10.0,,,
Espalda,"9 may 2024, 05:33","9 may 2024, 06:35",,,,R10,1,normal,30.0,10.0,,,
,"9 may 2024, 05:33","9 may 2024, 06:35",,Remo con Mancuerna,,R10,2,normal,30.0,10.0,,,
,"9 may 2024, 05:33","9 may 2024, 06:35",,Remo Sentado con Cable,,R10,0,normal,45.0,10.0,,,
Espalda,"9 may 2024, 05:33","9 may 2024, 06:35",,Remo Sentado con Cable,,R10,1,normal,45.0,,,,
Espalda,"9 may 2024, 05:33","9 may 2024, 06:35",,Remo Sentado con Cable,,R10,2,normal,45.0,,,,
Espalda,"9 may 2024, 05:33","9 may 2024, 06:35",,Remo Sentado con Cable,,R10,3,normal,,8.0,,,
Espalda,"9 may 2024, 05:33","9 may 2024, 06:35",,Straight Arm Lat Pulldown (Cable),,R12xp,0,normal,18.0,,,,
Espalda,"9 may 2024, 05:33","9 may 2024, 06:35",,,,R12xp,1,normal,18.0,12.0,,,
Espalda,"9 may 2024, 05:33","9 may 2024, 06:35",,,,R12xp,2,normal,18.0,10.0,,,
Pectoral,"8 may 2024, 18:48","8 may 2024, 19:25",,Aperturas (Máquina),,R12,0,normal,40.0,,,,
,"8 may 2024, 18:48","8 may 2024, 19:25",,Aperturas (Máquina),,R12,1,normal,40.0,12.0,,,
Pectoral,"8 may 2024, 18:48","8 may 2024, 19:25",,Aperturas (Máquina),,R12,2,normal,40.0,,,,
Pectoral,,"8 may 2024, 19:25",,Aperturas (Máquina),,R12,3,normal,40.0,7.0,,,
Pectoral,"8 may 2024, 18:48","8 may 2024, 19:25",,,,R10,0,normal,17.5,10.0,,,
Pectoral,,"8 may 2024, 19:25",,Press de Banca Inclinado (Mancuerna),,R10,1,normal,17.5,10.0,,,
Pectoral,"8 may 2024, 18:48","8 may 2024, 19:25",,Press de Banca Inclinado (Mancuerna),,R10,2,normal,17.5,,,,
Pectoral,"8 may 2024, 18:48","8 may 2024, 19:25",,,,R10,3,normal,17.5,7.0,,,
,"8 may 2024, 18:48","8 may 2024, 19:25",,Press de Pecho (Máquina),,R10,0,normal,40.0,10.0,,,
Pectoral,"8 may 2024, 18:48","8 may 2024, 19:25",,,,R10,1,normal,40.0,10.0,,,
,"8 may 2024, 18:48","8 may 2024, 19:25",,Press de Pecho (Máquina),,R10,2,normal,40.0,7.0,,,
Pectoral,"8 may 2024, 18:48","8 may 2024, 19:25",,Press de Pecho (Máquina),,R10,3,normal,,7.0,,,
Pectoral,,"8 may 2024, 19:25",,Press de Banca Inclinado (Barra),,R10,0,normal,40.0,6.0,,,
Pectoral,,"8 may 2024, 19:25",,Press de Banca Inclinado (Barra),,R10,1,normal,40.0,7.0,,,
Pectoral,"8 may 2024, 18:48","8 may 2024, 19:25",,Press de Banca Inclinado (Barra),,R10,2,normal,,6.0,,,
Pectoral,"8 may 2024, 18:48","8 may 2024, 19:25",,,,Dropsets-R10,0,normal,29.0,10.0,,,
,"8 may 2024, 18:48","8 may 2024, 19:25",,Cables Cruzados,,Dropsets-R10,1,normal,18.0,10.0,,,
Pectoral,"8 may 2024, 18:48","8 may 2024, 19:25",,Cables Cruzados,,Dropsets-R10,2,normal,,5.0,,,
Pectoral,"8 may 2024, 18:48","8 may 2024, 19:25",,Cables Cruzados,,Dropsets-R10,3,normal,18.0,,,,
Pectoral,,"8 may 2024, 19:25",,Cables Cruzados,,Dropsets-R10,4,normal,23.0,5.0,,,
,"8 may 2024, 18:48","8 may 2024, 19:25",,Cables Cruzados,,Dropsets-R10,5,normal,14.0,9.0,,,
,"1 may 2024, 05:33","1 may 2024, 06:32",,Levantamiento de Piernas en Barra,,R10-50Kg,0,normal,,10.0,,,
